taxon_id,nombre_cientifico,nombre_comun,iconic_taxon_name,ruta
133790,Chalybion californicum,Common Blue Mud-dauber Wasp,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/24196220/square.jpg
52053,Ischnura senegalensis,Common Bluetail,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/273155036/square.jpg
48380,Antigonon leptopus,Coral Vine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/25523058/square.jpg
84162,Chrysochus auratus,Dogbane Leaf Beetle,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/47954553/square.jpg
73669,Aspidoscelis gularis,Common Spotted Whiptail,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/89188615/square.jpeg
128620,Hackelia virginiana,virginia stickseed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/213137620/square.jpg
9943,Amphispiza bilineata,Black-throated Sparrow,Aves,https://static.inaturalist.org/photos/178326055/square.jpeg
10369,Molothrus aeneus,Bronzed Cowbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/233696/square.jpg
49716,Paonias excaecata,Blinded Sphinx,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/4922706/square.jpg
41733,Halichoerus grypus,Grey Seal,Mammalia,https://static.inaturalist.org/photos/11914440/square.jpg
199324,Agapanthus praecox,blue lily,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/95535028/square.jpeg
77987,Melinis repens,Natal grass,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/117783839/square.jpeg
205231,Idaea dimidiata,Single-dotted Wave,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/223291023/square.jpg
322492,Chlorophytum comosum,Spider plant,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/468217396/square.jpeg
13270,Hylocichla mustelina,Wood Thrush,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/67458827/square.jpeg
161582,Dahlia pinnata,Garden Dahlia,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/92314247/square.jpeg
57484,Plebejus argus,Silver-studded Blue,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/247677773/square.jpeg
1289607,Urile penicillatus,Brandt's Cormorant,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/32111090/square.jpg
879877,Exidia crenata,American Amber Jelly Fungus,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/32388479/square.jpg
81694,Himantoglossum robertianum,giant orchid,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/349600263/square.jpg
204198,Dendrolycopodium obscurum,flat-branched tree-clubmoss,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/16961329/square.jpeg
50648,Nemophila menziesii,Menzies' baby blue eyes,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/486978334/square.jpg
76790,Eleusine indica,Goose Grass,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/46240603/square.jpeg
169738,Thuidium delicatulum,delicate fern moss,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/192304/square.JPG
6916,Cygnus cygnus,Whooper Swan,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/61003700/square.jpeg
58202,Malva parviflora,cheeseweed mallow,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/182669400/square.jpeg
76290,Chilopsis linearis,desert willow,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/3032409/square.jpg
160259,Celosia argentea,Quail Grass,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/113870698/square.jpeg
63255,Clitocybe nebularis,Cloudy Clitocybe,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/172190659/square.jpg
133031,Chrysosplenium alternifolium,Alternate-leaved Golden Saxifrage,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/66810187/square.jpeg
59260,Calendula arvensis,field marigold,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/12977/square.jpg
61010,Lupinus arboreus,coastal bush lupine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/120260472/square.jpg
53403,Genista monspessulana,French broom,Plantae,https://static.inaturalist.org/photos/15944975/square.jpg
287345,Linaria canadensis,Canada toadflax,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/313339/square.jpg
19898,Strix aluco,Tawny Owl,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/451350360/square.jpg
79382,Tradescantia fluminensis,small-leaf spiderwort,Plantae,https://static.inaturalist.org/photos/100160029/square.jpg
130915,Gymnopus dryophilus,Oak-loving Gymnopus,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/11990816/square.jpg
53320,Vicia americana,American vetch,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/71578389/square.jpg
17402,Vireo solitarius,Blue-headed Vireo,Aves,https://static.inaturalist.org/photos/204012799/square.jpg
126510,Dracaena reflexa,Song of India,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/55770016/square.jpg
126378,Stylophorum diphyllum,Celandine Poppy,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/8075178/square.jpg
52676,Pentagramma triangularis,goldback fern,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/302400/square.jpg
78883,Rosa nutkana,Nootka rose,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/26171318/square.jpg
363357,Jikradia olitoria,Coppery Leafhopper,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/64547585/square.jpg
57291,Silene virginica,fire pink,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/148356/square.jpg
58886,Sedum spathulifolium,Broad-leaved Stonecrop,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/285028783/square.jpg
70419,Apheloria virginiensis,Black-and-gold Flat Millipede,Animalia,https://inaturalist-open-data.s3.amazonaws.com/photos/3489122/square.JPG
81605,Yucca filamentosa,common yucca,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/108569664/square.jpg
170148,Verbena halei,Texas vervain,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/16674993/square.jpg
447878,Rubus saxatilis,Stone Bramble,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/1615592/square.jpg
54783,Quercus muehlenbergii,chinkapin oak,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/124734257/square.jpg
82572,Gymnocarpium dryopteris,northern oak fern,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/4217145/square.jpg
118860,Melanolophia canadaria,Canadian Melanolophia Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/685010/square.jpg
320160,Cornus racemosa,gray dogwood,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/452854/square.jpg
124184,Plodia interpunctella,Indian-Meal Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/57609734/square.jpg
75758,Berberis vulgaris,European barberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/131731237/square.jpg
44705,Mus musculus,House Mouse,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/114043454/square.jpg
159827,Caragana arborescens,Siberian peashrub,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/193744261/square.jpg
527576,Opilio canestrinii,Canestrini's Harvestman,Arachnida,https://inaturalist-open-data.s3.amazonaws.com/photos/10519432/square.jpeg
134693,Bufo spinosus,Spiny Toad,Amphibia,https://inaturalist-open-data.s3.amazonaws.com/photos/418084050/square.jpg
81802,Ranunculus recurvatus,Hooked buttercup,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/13377741/square.jpg
84950,Alypia octomaculata,Eight-spotted Forester Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/18953029/square.jpg
81657,Lacinipolia renigera,Bristly Cutworm Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/376748869/square.jpg
133765,Eumenes fraternus,Fraternal Potter Wasp,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/234546341/square.jpg
4948,Egretta rufescens,Reddish Egret,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/1954331/square.jpg
119061,Betula pubescens,Downy Birch,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/177419071/square.jpeg
59115,Gambusia affinis,Western Mosquitofish,Actinopterygii,https://inaturalist-open-data.s3.amazonaws.com/photos/1190980/square.jpg
67327,Schistocerca obscura,Obscure Bird Grasshopper,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/4757494/square.jpg
519,Porphyrio martinica,Purple Gallinule,Aves,https://static.inaturalist.org/photos/241665876/square.jpeg
12622,Anthochaera carunculata,Red Wattlebird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/266746062/square.jpg
363481,Scaevola taccada,beach naupaka,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/28754448/square.jpeg
974663,Trametes cinnabarina,Northern Cinnabar Polypore,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/161138523/square.jpg
166162,Parthenocissus tricuspidata,Japanese creeper,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/149422991/square.jpg
124145,Xylocopa violacea,Violet Carpenter Bee,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/59098865/square.jpg
7601,Cistothorus palustris,Marsh Wren,Aves,https://static.inaturalist.org/photos/169117046/square.jpg
118111,Trametes ochracea,Ochre Bracket,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/159882574/square.jpg
4224,Podiceps grisegena,Red-necked Grebe,Aves,https://static.inaturalist.org/photos/131412765/square.jpg
77976,Melaleuca citrina,crimson bottlebrush,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/167238830/square.jpeg
60812,Lucanus capreolus,Reddish-brown Stag Beetle,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/956143/square.jpg
143792,Pistacia chinensis,Chinese pistache,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/171142/square.jpg
53328,Viola adunca,hookedspur violet,Plantae,https://static.inaturalist.org/photos/192684110/square.jpg
62642,Solanum rostratum,buffalo-bur,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/2137808/square.JPG
68309,Panellus stipticus,Luminescent Panellus,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/9063412/square.jpg
347886,Hasarius adansoni,Adanson's House Jumper,Arachnida,https://static.inaturalist.org/photos/255968737/square.jpg
56164,Verbascum nigrum,Dark Mullein,Plantae,https://static.inaturalist.org/photos/21407162/square.jpeg
53785,Fumaria officinalis,Common Fumitory,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/51645699/square.jpg
57489,Amata phegea,Nine-spotted Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/123586813/square.jpeg
126888,Solidago sempervirens,northern seaside goldenrod,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/108116857/square.jpg
83102,Serenoa repens,saw palmetto,Plantae,https://static.inaturalist.org/photos/345446821/square.jpeg
48035,Strongylocentrotus purpuratus,Pacific Purple Sea Urchin,Animalia,https://inaturalist-open-data.s3.amazonaws.com/photos/338665145/square.jpeg
81582,Hyalophora cecropia,Cecropia Moth,Insecta,https://static.inaturalist.org/photos/38455915/square.jpg
123390,Bryum argenteum,Silvery Bryum,Plantae,https://static.inaturalist.org/photos/107567148/square.jpg
77624,Lantana montevidensis,creeping lantana,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/63530684/square.jpg
48258,Acer circinatum,Vine Maple,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/78597312/square.jpeg
955949,Calycina citrina,Yellow Fairy Cups,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/235404053/square.jpeg
55941,Paxillus involutus,Brown Roll-Rim,Fungi,https://static.inaturalist.org/photos/236458619/square.jpeg
121445,Eris militaris,Bronze Jumping Spider,Arachnida,https://inaturalist-open-data.s3.amazonaws.com/photos/75281622/square.jpg
50320,Lathyrus vestitus,Pacific pea,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/2381/square.jpg
120944,Ageratum houstonianum,bluemink,Plantae,https://static.inaturalist.org/photos/55960784/square.jpg
50854,Iris douglasiana,Douglas iris,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/7384130/square.jpeg
974661,Trametes coccinea,Southern Cinnabar Polypore,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/27485698/square.jpeg
78259,Onopordum acanthium,cotton thistle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/245174206/square.jpeg
146898,Artemisia frigida,fringed sagebrush,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/141012048/square.jpeg
155093,Cladonia coniocraea,Common Powderhorn,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/11522925/square.jpeg
104551,Leucorrhinia intacta,Dot-tailed Whiteface,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/87753210/square.jpg
458944,Roeseliana roeselii,Roesel's Bush-cricket,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/8260098/square.jpg
141532,Anemone berlandieri,Tenpetal Anemone,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/13821185/square.jpeg
159854,Carduus crispus,Welted Thistle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/33719825/square.jpeg
127638,Urena lobata,Caesar weed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/116895996/square.jpeg
119608,Theba pisana,White Italian Snail,Mollusca,https://inaturalist-open-data.s3.amazonaws.com/photos/102283886/square.jpg
1562069,Mutarda arvensis,charlock,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/326850053/square.jpeg
130880,Herpyllus ecclesiasticus,Eastern Parson Spider,Arachnida,https://inaturalist-open-data.s3.amazonaws.com/photos/248724154/square.jpg
143110,Hypagyrtis unipunctata,One-spotted Variant,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/157231/square.JPG
603675,Leonurus quinquelobatus,five-bladed motherwort,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/313926021/square.jpg
320321,Ductifera pululahuana,white jelly fungus,Fungi,https://static.inaturalist.org/photos/19331789/square.jpg
129607,Symphyotrichum laeve,smooth blue aster,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/411456090/square.jpeg
78793,Pyrola asarifolia,bog wintergreen,Plantae,https://static.inaturalist.org/photos/23892778/square.jpg
63047,Calystegia macrostegia,coast morning glory,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/3195315/square.jpg
362126,Alocasia odora,Asian Taro,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/23783835/square.jpeg
53843,Brephidium exilis,Western Pygmy-Blue,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/312111/square.jpg
773801,Morus indica,Korean mulberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/62296795/square.jpeg
1129479,Scolia dubia,Blue-winged Scoliid Wasp,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/98576524/square.jpg
68330,Arctia caja,Garden Tiger,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/306898286/square.jpg
71248,Gryllus campestris,European Field Cricket,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/157317382/square.jpg
335071,Elophila obliteralis,Waterlily Leafcutter Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/84033858/square.jpg
126193,Corydalis cava,Hollowroot,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/371115846/square.jpeg
62691,Lupinus argenteus,silvery lupine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/18421301/square.jpg
126215,Monobia quadridens,Four-toothed Mason Wasp,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/8471793/square.jpg
69717,Rubus flagellaris,Common Dewberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/28129/square.jpg
194786,Merodon equestris,Narcissus Bulb Fly,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/788109/square.jpg
81606,Littorina littorea,Common Periwinkle,Mollusca,https://inaturalist-open-data.s3.amazonaws.com/photos/3505851/square.jpg
1432779,Daptrius chimachima,Yellow-headed Caracara,Aves,https://static.inaturalist.org/photos/175587001/square.jpg
59651,Aquarius remigis,North American Common Water Strider,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/270852696/square.jpeg
57563,Cynara cardunculus,Artichoke Thistle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/216695685/square.jpg
55732,Potentilla norvegica,rough cinquefoil,Plantae,https://static.inaturalist.org/photos/43777719/square.jpeg
167647,Quercus fusiformis,Texas live oak,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/63890816/square.jpeg
66331,Pelophylax perezi,Iberian Green Frog,Amphibia,https://inaturalist-open-data.s3.amazonaws.com/photos/518925073/square.jpg
114466,Trithemis aurora,Crimson Marsh Glider,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/7724518/square.jpg
129572,Aphomia sociella,Bee Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/19586018/square.jpg
58636,Lepomis cyanellus,Green Sunfish,Actinopterygii,https://inaturalist-open-data.s3.amazonaws.com/photos/32059001/square.jpeg
8001,Corvus ossifragus,Fish Crow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/275257665/square.jpg
83056,Camellia japonica,Japanese camellia,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/114800079/square.jpg
14878,Mimus saturninus,Chalk-browed Mockingbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/197389027/square.jpg
966698,Vipera berus,Adder,Reptilia,https://static.inaturalist.org/photos/223270931/square.jpg
222284,Iridopsis defectaria,Brown-shaded Gray,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/10687657/square.jpeg
119145,Mikania scandens,climbing hempvine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/313481571/square.jpeg
77183,Gaillardia aristata,great blanketflower,Plantae,https://static.inaturalist.org/photos/45640107/square.jpg
130919,Ischnoderma resinosum,Resinous Polypore,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/11655956/square.jpg
7101,Branta leucopsis,Barnacle Goose,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/1954722/square.jpg
69930,Juncus tenuis,Slender Path Rush,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/32809281/square.jpg
75430,Anchusa officinalis,common alkanet,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/80878006/square.jpg
50342,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/198347/square.jpg
2038,Alectura lathami,Australian Brushturkey,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/square.jpg
56756,Murgantia histrionica,Harlequin Bug,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/145254050/square.jpg
128653,Ruellia caroliniensis,Carolina ruellia,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/354009899/square.jpeg
64544,Morella pensylvanica,northern bayberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/151276750/square.jpg
145237,Setophaga fusca,Blackburnian Warbler,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/135287597/square.jpg
1351707,Tiarella stolonifera,Creeping Foamflower,Plantae,https://static.inaturalist.org/photos/60104845/square.jpeg
60460,Calla palustris,marsh calla,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/14406/square.jpg
118512,Cardamine diphylla,Two-leaved Toothwort,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/242366/square.jpg
520456,Icaricia acmon,Acmon Blue,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/147376944/square.jpg
119340,Amphipyra pyramidoides,American Copper Underwing,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/83479040/square.jpg
84778,Leptinotarsa decemlineata,Colorado Potato Beetle,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/99192927/square.jpg
124155,Atrichum undulatum,Catherine's moss,Plantae,https://static.inaturalist.org/photos/112613746/square.jpeg
63260,Clavulina coralloides,White Coral Fungus,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/109776289/square.jpg
1415102,Cleomella arborea,Bladderpod,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/13544465/square.jpeg
10254,Paroaria coronata,Red-crested Cardinal,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/313854459/square.jpg
204176,Micranthes virginiensis,Virginia saxifrage,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/382180065/square.jpeg
339691,Parus cinereus,Asian Tit,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/206751160/square.jpg
469282,Neotibicen tibicen,Swamp Cicada,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/146919356/square.jpg
41641,Ursus arctos,Brown Bear,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/1491897/square.jpg
50203,Bidens pilosa,Hairy Beggarticks,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/33340799/square.jpeg
62399,Mimulus ringens,Allegheny monkeyflower,Plantae,https://static.inaturalist.org/photos/12283471/square.jpg
77965,Matricaria chamomilla,German Chamomile,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/41829613/square.jpeg
52621,Cirsium occidentale,Cobwebby Thistle,Plantae,https://static.inaturalist.org/photos/42197035/square.jpg
61355,Vespula pensylvanica,Western Yellowjacket,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/17347475/square.jpg
148742,Hamadryas februa,Gray Cracker,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/14219494/square.jpg
201193,Saxicola maurus,Siberian Stonechat,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/167152361/square.jpg
7122,Netta rufina,Red-crested Pochard,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/458515830/square.jpg
165474,Miscanthus sinensis,Chinese silver grass,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/113871134/square.jpeg
133295,Melitaea didyma,Spotted Fritillary,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/375433/square.jpg
499559,Dermatophyllum secundiflorum,Texas mountain laurel,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/13943952/square.jpeg
53869,Ocypus olens,Devil's Coach Horse Beetle,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/99355307/square.jpeg
1038940,Solanum emulans,eastern black nightshade,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/416206127/square.jpeg
56129,Veronica hederifolia,Ivy-leaved Speedwell,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/114004971/square.jpg
19577,Chordeiles minor,Common Nighthawk,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/279194539/square.jpg
54833,Prunus pensylvanica,fire cherry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/39945615/square.jpeg
82153,Ceratomia undulosa,Waved Sphinx,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/110737219/square.jpeg
3108,Patagioenas fasciata,Band-tailed Pigeon,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/4610902/square.jpeg
82203,Myrica gale,bog myrtle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/92015224/square.jpeg
133826,Zelus longipes,Milkweed Assassin Bug,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/285701869/square.jpeg
118503,Darapsa myron,Virginia Creeper Sphinx,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/31543261/square.jpeg
545482,Galactites tomentosus,Boar Thistle,Plantae,https://static.inaturalist.org/photos/364524152/square.jpg
711086,Pilosella caespitosa,meadow hawkweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/469589573/square.jpg
163166,Galium album,white bedstraw,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/1680278/square.jpg
126712,Corydalus cornutus,Eastern Dobsonfly,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/213779572/square.jpeg
39830,Pseudemys concinna,River Cooter,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/48806880/square.jpg
362611,Cossus cossus,Goat Moth,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/139185141/square.jpg
62685,Epifagus virginiana,Beechdrops,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/24882570/square.jpg
58382,Poa bulbosa,Bulbous Bluegrass,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/78628294/square.jpg
64261,Cupressus sempervirens,Mediterranean cypress,Plantae,https://static.inaturalist.org/photos/169729261/square.jpg
13633,Baeolophus inornatus,Oak Titmouse,Aves,https://static.inaturalist.org/photos/113349215/square.jpg
578607,Galerida cristata,Crested Lark,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/61326230/square.jpg
128805,Gaylussacia baccata,black huckleberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/145747518/square.jpg
494603,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,https://static.inaturalist.org/photos/2401372/square.JPG
63405,Calocera viscosa,Jelly-antler,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/18635/square.jpg
39280,Leiocephalus carinatus,Northern Curly-tailed Lizard,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/3996371/square.JPG
51662,Phyllopertha horticola,Garden Chafer,Insecta,https://static.inaturalist.org/photos/42363173/square.jpg
49645,Pedicularis densiflora,Warrior's Plume,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/477957719/square.jpg
67594,Flammulina velutipes,Velvet Foot,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/178638291/square.jpeg
60125,Cicuta maculata,water hemlock,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/215774471/square.jpeg
1406,Callipepla gambelii,Gambel's Quail,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/337087268/square.jpg
447812,Fragaria viridis,green strawberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/396138849/square.jpg
170203,Viburnum plicatum,Japanese snowball,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/449392/square.jpg
58831,Heterotheca grandiflora,Telegraphweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/446618024/square.jpeg
82602,Crithmum maritimum,rock samphire,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/165698217/square.jpeg
52735,Monarda didyma,Scarlet Beebalm,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/22878295/square.jpeg
164038,Ilex cornuta,Chinese holly,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/54255667/square.jpg
69736,Schistocerca americana,American Bird Grasshopper,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/410458837/square.jpg
33118,Basiliscus vittatus,Brown Basilisk,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/62397915/square.jpg
6316,Calypte costae,Costa's Hummingbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/255450373/square.jpg
95995,Brachythemis contaminata,Ditch Jewel,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/133527332/square.jpg
130991,Tradescantia virginiana,Virginia spiderwort,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/198713059/square.jpeg
18920,Platycercus eximius,Eastern Rosella,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/232541417/square.jpg
547193,Masticophis flagellum,Coachwhip,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/20338257/square.jpg
